player_name,home_team,away_team,year,team,Match,Competition,Date,Position,Minutes played,total_actions,successful_actions,goals,assists,shots,shots_on_target,xg,total_passes,total_passes_completed,long_passes,long_passes_completed,crosses,accurate_crosses,dribbles,successful_dribbles,total_duels,total_duels_won,aerial_duels,aerial_duels_won,interceptions,losses,losses_in_own_half,recoveries,recoveries_in_own_half,minute_yellow_card_received,minute_red_card_received,defensive_duels,defensive_duels_won,loose_ball_duels,loose_ball_duels_won,slide_tackles_attempted,slide_tackles_won,clearances,fouls,yellow_cards,red_cards,shot_assists,offensive_duels,offensive_duels,touches_inside_box,offsides,progressive_runs_attempted,fouls_drawn,through_passes_attempted,through_passes_completed,xa,second_assists,passes_into_final_third,passes_into_final_third_completed,passes_into_box,passes_into_box_completed,received_passes,forward_passes,forward_passes,back_passes,back_passes,gk_stat_conceded_goals,gk_stat_xcg,gk_stat_shots_against,gk_stat_saves,gk_stat_reflex_saves,gk_stat_box_exits,gk_stat_passes_to_gk,gk_stat_passes_to_gk_completed,gk_stat_goal_kicks_attempted,gk_stat_short_goal_kicks,gk_stat_long_goal_kicks
M. Fisher,Michigan Wolverines,Wisconsin Badgers,2023,Michigan Wolverines,Michigan Wolverines - Wisconsin Badgers 1:1,United States. NCAA D1 Big Ten,10/1/23,RB,99,104,61,0,0,1,0,0.12,58,38,9,4,5,0,3,1,31,20,4,2,8,20,9,19,10,0,0,15,13,3,2,2,1,3,1,0,0,1,9,3,2,0,2,1,0,0,0.16,0,4,2,3,0,35,20,12,6,5,0,0,0,0,0,0,1,1,0,0,0
M. Fisher,Indiana Hoosiers,Michigan Wolverines,2023,Michigan Wolverines,Indiana Hoosiers - Michigan Wolverines 0:0,United States. NCAA D1 Big Ten,9/27/23,RB,85,64,34,0,0,0,0,0,35,26,4,2,0,0,1,1,21,8,1,0,10,8,6,13,4,36,0,12,5,2,1,0,0,2,2,1,0,0,6,2,0,0,1,1,0,0,0,0,7,4,0,0,20,21,13,2,2,0,0,0,0,0,0,0,0,0,0,0
M. Fisher,Michigan Wolverines,Rutgers Scarlet Knights,2023,Michigan Wolverines,Michigan Wolverines - Rutgers Scarlet Knights 3:2,United States. NCAA D1 Big Ten,9/23/23,"LB, RB",112,91,60,0,0,0,0,0,57,48,6,3,3,0,4,4,24,11,2,2,9,13,6,13,3,0,0,7,2,5,3,4,2,5,0,0,0,1,10,4,0,0,3,0,1,0,0.04,0,6,5,5,1,41,19,17,5,3,0,0,0,0,0,0,0,0,0,0,0
M. Fisher,Oakland Golden Grizzlies,Michigan Wolverines,2023,Michigan Wolverines,Oakland Golden Grizzlies - Michigan Wolverines 2:1,United States. NCAA D1 Non-conference matches,9/20/23,"LB, RB",102,81,52,0,0,1,0,0.02,48,37,5,3,3,1,8,4,23,11,3,0,4,14,3,13,3,0,0,6,5,2,2,1,1,0,1,0,0,2,12,4,1,0,9,0,0,0,0.02,0,7,5,2,1,29,19,12,3,3,0,0,0,0,0,0,1,1,0,0,0
M. Fisher,Maryland College Park Terrapins,Michigan Wolverines,2023,Michigan Wolverines,Maryland College Park Terrapins - Michigan Wolverines 2:2,United States. NCAA D1 Big Ten,9/15/23,RB,97,91,65,0,0,0,0,0,43,30,8,4,3,1,6,6,34,29,2,2,11,17,7,19,5,0,0,19,16,2,2,1,1,3,1,0,0,1,11,9,0,0,4,2,0,0,0.07,0,8,4,3,1,21,18,8,3,3,0,0,0,0,0,0,0,0,0,0,0
M. Fisher,Creighton Bluejays,Michigan Wolverines,2023,Michigan Wolverines,Creighton Bluejays - Michigan Wolverines 3:1,United States. NCAA D1 Non-conference matches,9/9/23,RB,76,76,45,0,0,0,0,0,40,21,13,4,4,0,5,3,28,20,0,0,3,14,2,13,3,0,0,11,10,4,2,0,0,0,0,0,0,1,13,8,1,0,6,3,0,0,0.12,0,14,6,4,1,21,20,5,2,1,0,0,0,0,0,0,0,0,0,0,0
M. Fisher,Bowling Green Falcons,Michigan Wolverines,2023,Michigan Wolverines,Bowling Green Falcons - Michigan Wolverines 2:1,United States. NCAA D1 Non-conference matches,9/4/23,RB,109,78,46,0,0,0,0,0,43,32,6,4,4,1,1,1,21,10,5,3,6,14,6,7,3,97,0,6,3,2,2,4,1,1,3,1,0,0,8,2,3,0,3,1,0,0,0,0,4,3,1,1,28,18,12,9,7,0,0,0,0,0,0,0,0,0,0,0
M. Fisher,Michigan Wolverines,Akron Zips,2023,Michigan Wolverines,Michigan Wolverines - Akron Zips 1:1,United States. NCAA D1 Non-conference matches,9/2/23,"LB, LCB, RB",108,44,24,0,0,0,0,0,23,17,9,4,0,0,0,0,13,7,4,2,6,9,6,13,5,0,0,5,3,3,2,1,1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,11,12,6,2,2,0,0,0,0,0,0,0,0,0,0,0
M. Fisher,Michigan Wolverines,LMU Lions,2023,Michigan Wolverines,Michigan Wolverines - LMU Lions 1:1,United States. NCAA D1 Non-conference matches,8/25/23,RB,108,65,42,0,0,1,0,0.2,36,28,8,4,0,0,0,0,16,9,0,0,8,12,9,8,2,72,0,14,7,0,0,0,0,5,1,1,0,1,2,2,4,0,3,2,0,0,0.06,0,4,3,1,1,27,13,8,6,6,0,0,0,0,0,0,4,4,0,0,0
C. Murador,Indiana Hoosiers,Michigan State Spartans,2024,Indiana Hoosiers,Indiana Hoosiers - Michigan State Spartans 3:1,United States. NCAA D1 Big Ten,10/19/24,LW,16,12,5,0,0,0,0,0,2,2,0,0,0,0,2,0,9,3,0,0,0,2,0,0,0,0,0,3,2,1,0,0,0,0,1,0,0,0,5,1,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
C. Murador,Michigan Wolverines,Indiana Hoosiers,2024,Indiana Hoosiers,Michigan Wolverines - Indiana Hoosiers 0:5,United States. NCAA D1 Big Ten,10/16/24,CF,23,15,9,0,0,1,0,0.09,3,3,0,0,1,1,3,3,9,6,0,0,1,2,0,1,1,0,0,5,3,0,0,0,0,0,0,0,0,0,4,3,2,0,3,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
C. Murador,Indiana Hoosiers,Penn State Nittany Lion,2024,Indiana Hoosiers,Indiana Hoosiers - Penn State Nittany Lion 2:0,United States. NCAA D1 Big Ten,10/12/24,LW,50,29,16,0,0,1,0,0.27,15,9,0,0,2,1,3,2,9,6,1,0,0,5,1,2,1,0,0,4,3,1,1,0,0,1,0,0,0,0,3,2,5,1,3,1,0,0,0,0,0,0,0,0,13,3,1,4,4,0,0,0,0,0,0,0,0,0,0,0
C. Murador,Indiana Hoosiers,Kentucky Wildcats,2024,Indiana Hoosiers,Indiana Hoosiers - Kentucky Wildcats 3:2,United States. NCAA D1 Non-conference matches,10/9/24,"LW, CF",20,19,7,0,0,1,0,0.32,7,6,0,0,2,1,2,0,10,1,1,1,0,4,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,7,0,1,0,1,0,0,0,0,0,0,0,2,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
C. Murador,Indiana Hoosiers,Evansville Purple Aces,2024,Indiana Hoosiers,Indiana Hoosiers - Evansville Purple Aces 1:1,United States. NCAA D1 Non-conference matches,9/18/24,LW,34,12,8,0,0,0,0,0,7,5,0,0,2,0,3,1,5,3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,2,2,0,1,1,0,0,0,0,0,0,2,1,5,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0
C. Murador,Rutgers Scarlet Knights,Indiana Hoosiers,2024,Indiana Hoosiers,Rutgers Scarlet Knights - Indiana Hoosiers 0:1,United States. NCAA D1 Big Ten,9/14/24,LW,16,12,8,0,0,0,0,0,7,5,0,0,3,2,4,3,5,3,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,3,1,0,1,0,0,0,0.04,0,0,0,3,2,3,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0
C. Murador,Indiana Hoosiers,Dayton Flyers,2024,Indiana Hoosiers,Indiana Hoosiers - Dayton Flyers 0:2,United States. NCAA D1 Non-conference matches,9/10/24,LW,42,26,12,0,0,2,0,0.26,12,5,0,0,3,0,5,3,10,7,1,1,3,9,0,4,2,0,0,2,1,1,1,0,0,0,1,0,0,0,6,4,4,0,0,1,0,0,0,0,2,1,2,0,9,4,1,3,3,0,0,0,0,0,0,0,0,0,0,0
C. Murador,Butler Bulldogs,Indiana Hoosiers,2024,Indiana Hoosiers,Butler Bulldogs - Indiana Hoosiers 1:1,United States. NCAA D1 Non-conference matches,9/5/24,LW,43,14,4,0,0,0,0,0,4,2,0,0,0,0,1,0,8,1,2,0,0,5,0,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,3,1,0,0,1,1,0,0,0,0,1,0,1,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
C. Murador,Indiana Hoosiers,Yale Bulldogs,2024,Indiana Hoosiers,Indiana Hoosiers - Yale Bulldogs 2:0,United States. NCAA D1 Non-conference matches,9/2/24,LAMF,48,24,10,0,0,0,0,0,6,2,1,1,2,0,3,2,13,6,2,1,2,8,1,2,1,0,0,2,0,4,1,0,0,1,0,0,0,0,5,4,1,1,1,3,0,0,0,0,1,1,1,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
C. Murador,Indiana Hoosiers,Notre Dame Fighting Irish,2024,Indiana Hoosiers,Indiana Hoosiers - Notre Dame Fighting Irish 2:2,United States. NCAA D1 Non-conference matches,8/30/24,LWF,32,15,9,0,0,1,0,0.09,9,9,2,2,0,0,0,0,5,0,2,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,7,2,2,5,5,0,0,0,0,0,0,1,1,0,0,0
C. Murador,Saint Louis Billikens,Indiana Hoosiers,2024,Indiana Hoosiers,Saint Louis Billikens - Indiana Hoosiers 2:0,United States. NCAA D1 Non-conference matches,8/24/24,"LW, LWB",58,25,11,0,0,0,0,0,6,3,3,1,1,0,1,0,17,8,6,3,1,9,4,2,0,0,0,6,4,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,1,0,0,0,4,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0
C. Murador,Notre Dame Fighting Irish,Indiana Hoosiers,2023,Indiana Hoosiers,Notre Dame Fighting Irish - Indiana Hoosiers (P) 1:1,United States. NCAA D1 College Cup,12/2/23,0,7,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C. Murador,Wake Forest Demon Deacon,Indiana Hoosiers,2023,Indiana Hoosiers,Wake Forest Demon Deacon - Indiana Hoosiers 2:3 (E),United States. NCAA D1 College Cup,11/19/23,LW,9,12,3,0,0,0,0,0,4,1,0,0,1,0,0,0,5,2,0,0,1,3,1,0,0,0,0,3,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
C. Murador,Indiana Hoosiers,Michigan Wolverines,2023,Indiana Hoosiers,Indiana Hoosiers - Michigan Wolverines 4:3,United States. NCAA D1 Big Ten,11/9/23,LW,8,4,2,0,0,0,0,0,1,1,0,0,0,0,1,0,3,1,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C. Murador,Indiana Hoosiers,Wisconsin Badgers,2023,Indiana Hoosiers,Indiana Hoosiers - Wisconsin Badgers 2:1,United States. NCAA D1 Big Ten,11/4/23,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C. Murador,Indiana Hoosiers,Trine Thunder,2023,Indiana Hoosiers,Indiana Hoosiers - Trine Thunder 2:0,United States. NCAA D1 Non-conference matches,10/28/23,0,15,8,7,0,0,0,0,0,5,4,0,0,2,1,1,1,3,3,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,2,1,0,0,0.09,0,1,1,2,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
C. Murador,Northwestern Wildcats,Indiana Hoosiers,2023,Indiana Hoosiers,Northwestern Wildcats - Indiana Hoosiers 1:0,United States. NCAA D1 Big Ten,10/25/23,"LW, RW",62,47,27,0,0,3,0,0.06,18,12,1,0,2,2,7,4,23,13,6,4,3,10,1,8,4,0,0,4,3,3,2,0,0,0,0,0,0,0,10,4,6,0,3,0,0,0,0,0,3,2,3,2,10,7,4,1,1,0,0,0,0,0,0,0,0,0,0,0
C. Murador,Indiana Hoosiers,Ohio State Buckeyes,2023,Indiana Hoosiers,Indiana Hoosiers - Ohio State Buckeyes 2:1,United States. NCAA D1 Big Ten,10/15/23,0,8,7,3,0,0,0,0,0,2,1,0,0,0,0,1,1,4,2,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C. Murador,Indiana Hoosiers,Evansville Purple Aces,2023,Indiana Hoosiers,Indiana Hoosiers - Evansville Purple Aces 2:0,United States. NCAA D1 Non-conference matches,10/12/23,LAMF,31,16,6,0,0,1,0,0.03,5,3,0,0,1,0,1,1,6,2,0,0,2,2,1,1,1,0,0,4,1,1,0,0,0,0,1,0,0,1,1,1,3,0,2,0,0,0,0.15,0,0,0,1,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
C. Murador,Penn State Nittany Lion,Indiana Hoosiers,2023,Indiana Hoosiers,Penn State Nittany Lion - Indiana Hoosiers 1:2,United States. NCAA D1 Big Ten,10/7/23,LW,19,16,9,0,0,0,0,0,6,4,0,0,2,0,3,1,8,4,1,0,0,2,0,3,1,0,0,3,2,0,0,0,0,0,1,0,0,0,4,2,1,0,2,1,1,1,0,0,0,0,2,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
C. Murador,Kentucky Wildcats,Indiana Hoosiers,2023,Indiana Hoosiers,Kentucky Wildcats - Indiana Hoosiers 1:1,United States. NCAA D1 Non-conference matches,10/4/23,LW,10,5,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,1,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C. Murador,Indiana Hoosiers,Michigan Wolverines,2023,Indiana Hoosiers,Indiana Hoosiers - Michigan Wolverines 0:0,United States. NCAA D1 Big Ten,9/27/23,"LW, RW",36,21,8,0,0,1,0,0.05,4,2,0,0,1,0,4,1,12,6,0,0,1,8,1,2,2,0,0,6,5,0,0,0,0,0,0,0,0,0,6,1,2,0,2,0,1,0,0,0,0,0,1,0,6,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0
C. Murador,Indiana Hoosiers,Wisconsin Badgers,2023,Indiana Hoosiers,Indiana Hoosiers - Wisconsin Badgers 0:0,United States. NCAA D1 Big Ten,9/16/23,LW,24,20,9,0,0,1,0,0.03,8,4,0,0,3,0,4,2,9,5,0,0,1,5,0,4,2,0,0,3,2,2,1,0,0,0,1,0,0,0,4,2,2,0,1,0,0,0,0,0,0,0,1,0,7,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0
C. Murador,USF Bulls,Indiana Hoosiers,2023,Indiana Hoosiers,USF Bulls - Indiana Hoosiers 1:0,United States. NCAA D1 Non-conference matches,9/9/23,LW,39,21,10,0,0,0,0,0,10,6,0,0,4,2,4,1,9,4,0,0,0,2,0,0,0,0,0,4,2,0,0,0,0,0,2,0,0,1,5,2,0,0,1,1,0,0,0.14,0,1,0,2,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
C. Murador,Indiana Hoosiers,Seton Hall Pirates,2023,Indiana Hoosiers,Indiana Hoosiers - Seton Hall Pirates 1:0,United States. NCAA D1 Non-conference matches,9/5/23,LW,22,11,7,0,0,0,0,0,5,4,0,0,1,0,1,1,6,3,1,0,0,5,0,1,1,0,0,2,1,1,1,0,0,0,0,0,0,1,2,1,2,0,1,2,0,0,0.06,0,0,0,1,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
C. Murador,Indiana Hoosiers,DePaul Blue Demons,2023,Indiana Hoosiers,Indiana Hoosiers - DePaul Blue Demons 2:0,United States. NCAA D1 Non-conference matches,8/30/23,LW,9,8,5,0,0,1,1,0.08,3,3,0,0,1,1,3,1,4,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,0,0,0,0,0,0.09,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
C. Murador,Notre Dame Fighting Irish,Indiana Hoosiers,2023,Indiana Hoosiers,Notre Dame Fighting Irish - Indiana Hoosiers 1:1,United States. NCAA D1 Non-conference matches,8/25/23,0,16,9,2,0,0,2,1,0.03,3,0,0,0,0,0,0,0,2,1,0,0,2,5,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A. Nitzl,Maryland College Park Terrapins,Ohio State Buckeyes,2024,Maryland College Park Terrapins,Maryland College Park Terrapins - Ohio State Buckeyes 1:2,United States. NCAA D1 Big Ten,11/3/24,"RB, RDMF",110,72,46,0,0,0,0,0,41,28,10,6,0,0,0,0,26,15,8,4,5,13,5,13,2,0,0,16,10,2,1,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,6,3,1,26,23,14,5,2,0,0,0,0,0,0,1,1,0,0,0
A. Nitzl,Rutgers Scarlet Knights,Maryland College Park Terrapins,2024,Maryland College Park Terrapins,Rutgers Scarlet Knights - Maryland College Park Terrapins 3:1,United States. NCAA D1 Big Ten,10/30/24,"DMF, RB",121,94,78,0,0,0,0,0,65,63,2,1,2,1,0,0,20,13,4,1,4,5,2,16,6,0,0,13,11,1,1,0,0,2,1,0,0,0,2,0,0,0,1,0,1,0,0,0,12,11,3,2,50,25,24,12,12,0,0,0,0,0,0,2,2,0,0,0
A. Nitzl,Michigan Wolverines,Maryland College Park Terrapins,2024,Maryland College Park Terrapins,Michigan Wolverines - Maryland College Park Terrapins 2:0,United States. NCAA D1 Big Ten,10/26/24,"LCB, RDMF",124,89,66,0,0,1,0,0,63,56,3,2,0,0,1,0,20,10,2,2,7,12,5,12,4,0,0,9,7,2,0,0,0,2,2,0,0,1,7,1,0,0,1,0,0,0,0,0,11,10,1,1,36,26,21,6,6,0,0,0,0,0,0,0,0,0,0,0
A. Nitzl,Maryland College Park Terrapins,UCLA Bruins,2024,Maryland College Park Terrapins,Maryland College Park Terrapins - UCLA Bruins 1:1,United States. NCAA D1 Big Ten,10/22/24,"LDMF, RB",96,58,46,0,0,0,0,0,43,37,6,5,4,1,0,0,10,8,1,1,4,7,1,9,3,0,0,6,5,0,0,0,0,1,1,0,0,0,3,2,0,0,0,1,0,0,0,0,10,7,3,1,34,21,18,3,3,0,0,0,0,0,0,0,0,0,0,0
A. Nitzl,Maryland College Park Terrapins,George Mason Patriots,2024,Maryland College Park Terrapins,Maryland College Park Terrapins - George Mason Patriots 2:0,United States. NCAA D1 Non-conference matches,10/16/24,"AMF, LDMF",106,65,49,0,0,1,0,0.01,47,41,5,3,0,0,0,0,11,6,1,0,3,8,4,13,5,0,0,7,4,2,2,1,1,3,1,0,0,0,1,0,0,0,0,0,1,1,0,0,9,8,1,1,29,14,13,7,5,0,0,0,0,0,0,1,1,0,0,0
A. Nitzl,Washington Huskies,Maryland College Park Terrapins,2024,Maryland College Park Terrapins,Washington Huskies - Maryland College Park Terrapins 2:3,United States. NCAA D1 Big Ten,10/12/24,"RB, RCMF",115,79,53,0,0,0,0,0,51,38,8,4,2,2,0,0,23,14,3,1,6,16,6,18,2,0,0,16,10,1,1,1,1,1,0,0,0,1,3,2,0,0,0,3,0,0,0.01,0,10,4,1,0,37,29,19,0,0,0,0,0,0,0,0,0,0,0,0,0
A. Nitzl,Maryland College Park Terrapins,Michigan State Spartans,2024,Maryland College Park Terrapins,Maryland College Park Terrapins - Michigan State Spartans 2:1,United States. NCAA D1 Big Ten,10/6/24,RB,106,92,63,0,0,0,0,0,72,53,13,6,0,0,0,0,12,6,3,1,6,21,9,11,7,0,0,7,4,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,10,5,2,0,57,34,21,9,8,0,0,0,0,0,0,1,1,0,0,0
A. Nitzl,Maryland College Park Terrapins,Penn State Nittany Lion,2024,Maryland College Park Terrapins,Maryland College Park Terrapins - Penn State Nittany Lion 1:1,United States. NCAA D1 Big Ten,10/1/24,RB,102,91,78,0,0,1,0,0.01,73,67,9,7,0,0,1,0,14,10,3,3,5,9,6,14,3,0,0,5,4,3,2,0,0,2,0,0,0,0,3,1,0,0,1,0,0,0,0,0,10,10,2,2,51,27,24,13,13,0,0,0,0,0,0,2,2,0,0,0
A. Nitzl,Northwestern Wildcats,Maryland College Park Terrapins,2024,Maryland College Park Terrapins,Northwestern Wildcats - Maryland College Park Terrapins 1:2,United States. NCAA D1 Big Ten,9/28/24,"RB, RCB3",113,72,43,0,0,1,0,0,49,35,12,5,1,1,0,0,10,8,2,2,11,17,9,12,5,0,0,7,5,1,1,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,9,1,1,35,27,17,4,3,0,0,0,0,0,0,0,0,0,0,0
A. Nitzl,Indiana Hoosiers,Maryland College Park Terrapins,2024,Maryland College Park Terrapins,Indiana Hoosiers - Maryland College Park Terrapins 0:1,United States. NCAA D1 Big Ten,9/21/24,RB,104,58,35,0,0,0,0,0,35,23,5,2,0,0,0,0,18,11,3,2,4,13,9,7,1,0,0,13,7,1,1,0,0,4,1,0,0,0,1,1,0,0,0,0,1,0,0,0,12,8,2,2,20,20,11,2,2,0,0,0,0,0,0,0,0,0,0,0
A. Nitzl,Maryland College Park Terrapins,Wisconsin Badgers,2024,Maryland College Park Terrapins,Maryland College Park Terrapins - Wisconsin Badgers 3:0,United States. NCAA D1 Big Ten,9/14/24,RB,76,36,25,0,0,0,0,0,19,15,8,6,0,0,0,0,14,10,7,4,4,8,6,5,1,0,0,6,5,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,10,13,9,1,1,0,0,0,0,0,0,1,1,0,0,0
A. Nitzl,Maryland College Park Terrapins,Brown Bears,2024,Maryland College Park Terrapins,Maryland College Park Terrapins - Brown Bears 2:1,United States. NCAA D1 Non-conference matches,9/7/24,"RB, RB5",106,71,46,0,0,0,0,0,46,36,7,2,0,0,0,0,16,9,1,1,10,9,2,14,5,0,0,11,6,3,2,0,0,2,0,0,0,0,1,0,0,0,0,1,2,0,0,0,10,5,0,0,34,17,13,4,3,0,0,0,0,0,0,1,1,0,0,0
A. Nitzl,Maryland College Park Terrapins,Virginia Cavaliers,2024,Maryland College Park Terrapins,Maryland College Park Terrapins - Virginia Cavaliers 1:1,United States. NCAA D1 Non-conference matches,9/3/24,"RB, RDMF",108,75,46,0,0,0,0,0,53,35,10,2,0,0,3,1,18,9,4,3,5,18,5,10,6,0,0,8,4,3,1,0,0,2,1,0,0,0,3,1,0,0,0,1,0,0,0,0,13,7,2,1,29,25,10,4,3,0,0,0,0,0,0,0,0,0,0,0
A. Nitzl,Maryland College Park Terrapins,Detroit Mercy Titans,2024,Maryland College Park Terrapins,Maryland College Park Terrapins - Detroit Mercy Titans 5:2,United States. NCAA D1 Non-conference matches,8/31/24,RB,87,74,57,0,0,0,0,0,59,50,6,3,1,0,0,0,9,7,3,2,5,11,3,14,6,0,0,4,3,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0.05,1,9,6,3,1,43,22,17,12,12,0,0,0,0,0,0,1,1,0,0,0
A. Nitzl,Maryland College Park Terrapins,Georgetown Hoyas,2024,Maryland College Park Terrapins,Maryland College Park Terrapins - Georgetown Hoyas 0:2,United States. NCAA D1 Non-conference matches,8/26/24,"RB, RCMF",107,92,75,0,0,0,0,0,78,67,6,5,1,1,0,0,9,5,2,1,3,10,5,14,6,0,0,3,2,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,16,14,1,1,52,34,26,8,8,0,0,0,0,0,0,0,0,0,0,0
A. Nitzl,UMBC Retrievers,Maryland College Park Terrapins,2024,Maryland College Park Terrapins,UMBC Retrievers - Maryland College Park Terrapins 1:1,United States. NCAA D1 Non-conference matches,8/23/24,"LCB, RB, RDMF",106,72,58,0,0,0,0,0,53,44,3,2,2,0,0,0,16,11,4,2,1,11,4,18,7,0,0,10,7,2,2,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,9,6,2,0,30,15,10,6,5,0,0,0,0,0,0,1,1,0,0,0
A. Nitzl,Ohio State Buckeyes,Maryland College Park Terrapins,2023,Maryland College Park Terrapins,Ohio State Buckeyes - Maryland College Park Terrapins 4:1,United States. NCAA D1 Big Ten,10/29/23,"LB, RCMF, RDMF",89,85,54,0,0,0,0,0,51,41,3,3,1,0,2,0,24,10,4,2,11,18,11,15,7,0,0,13,4,4,3,0,0,4,1,0,0,0,3,1,0,0,1,1,0,0,0,0,6,6,2,1,28,18,13,4,4,0,0,0,0,0,0,0,0,0,0,0
A. Nitzl,Maryland College Park Terrapins,Navy Midshipmen,2023,Maryland College Park Terrapins,Maryland College Park Terrapins - Navy Midshipmen 3:0,United States. NCAA D1 Non-conference matches,10/25/23,RDMF,48,54,34,0,0,0,0,0,39,28,3,1,1,1,0,0,12,6,4,4,1,14,4,9,3,0,0,5,2,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,5,3,2,1,23,21,12,5,5,0,0,0,0,0,0,0,0,0,0,0
A. Nitzl,Maryland College Park Terrapins,Indiana Hoosiers,2023,Maryland College Park Terrapins,Maryland College Park Terrapins - Indiana Hoosiers 1:2,United States. NCAA D1 Big Ten,10/21/23,RDMF,91,70,44,0,0,0,0,0,36,29,7,4,1,1,1,1,27,14,6,5,8,9,4,16,5,22,0,11,6,4,2,2,0,2,1,1,0,1,6,1,0,0,0,1,0,0,0.07,0,6,4,1,1,19,20,15,3,3,0,0,0,0,0,0,0,0,0,0,0
A. Nitzl,Maryland College Park Terrapins,Bowling Green Falcons,2023,Maryland College Park Terrapins,Maryland College Park Terrapins - Bowling Green Falcons 1:0,United States. NCAA D1 Non-conference matches,10/8/23,RDMF,30,31,22,0,0,0,0,0,14,9,0,0,1,0,0,0,10,8,4,4,2,5,3,5,2,0,0,3,2,2,2,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0.26,0,5,3,1,0,9,8,4,3,3,0,0,0,0,0,0,0,0,0,0,0
